"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"14176710","JK229353","2026-04-23T15:40:00.000","080XX S KENWOOD AVE","0460","BATTERY","SIMPLE","SCHOOL - PUBLIC GROUNDS","false","false","0411","004","8","45","08B","1186607","1851902","2026","2026-05-01T15:43:47.000","41.748734863","-87.591773761","
,  
(41.748734863, -87.591773761)"
"14175869","JK228698","2026-04-23T15:40:00.000","044XX S PULASKI RD","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","0821","008","14","57","06","1150424","1874895","2026","2026-05-01T15:43:47.000","41.812610526","-87.723765071","
,  
(41.812610526, -87.723765071)"
"14175806","JK228638","2026-04-23T15:40:00.000","003XX N LARAMIE AVE","0460","BATTERY","SIMPLE","STREET","false","false","1523","015","37","25","08B","1141650","1901732","2026","2026-05-01T15:43:47.000","41.886421306","-87.755286074","
,  
(41.886421306, -87.755286074)"
"14175826","JK228593","2026-04-23T15:39:00.000","052XX S BLACKSTONE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0234","002","4","41","08B","1186800","1870814","2026","2026-05-01T15:43:47.000","41.80062644","-87.590467932","
,  
(41.80062644, -87.590467932)"
"14176143","JK228544","2026-04-23T15:35:00.000","019XX E 71ST ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT","false","true","0333","003","5","43","26","1190533","1858250","2026","2026-05-01T15:43:47.000","41.766060565","-87.577183241","
,  
(41.766060565, -87.577183241)"
"14175778","JK228549","2026-04-23T15:31:00.000","025XX N CLARK ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1935","019","43","7","06","1172399","1917109","2026","2026-05-01T15:43:47.000","41.927992712","-87.641913321","
,  
(41.927992712, -87.641913321)"
"14187779","JK243266","2026-04-23T15:30:00.000","015XX W 83RD ST","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","0614","006","18","71","06","1167498","1849689","2026","2026-05-07T15:41:18.000","41.743092675","-87.661859206","
,  
(41.743092675, -87.661859206)"
"14176518","JK229466","2026-04-23T15:30:00.000","007XX N LECLAIRE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1531","015","37","25","06","1142225","1904395","2026","2026-05-01T15:43:47.000","41.893718249","-87.753108379","
,  
(41.893718249, -87.753108379)"
"14175875","JK228713","2026-04-23T15:30:00.000","008XX W ARMITAGE AVE","1121","DECEPTIVE PRACTICE","COUNTERFEITING DOCUMENT","DEPARTMENT STORE","false","false","1812","018","43","7","10","1170209","1913507","2026","2026-05-01T15:43:47.000","41.918156823","-87.650066159","
,  
(41.918156823, -87.650066159)"
"14175852","JK228562","2026-04-23T15:30:00.000","040XX W 115TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","2211","022","19","74","08B","1151285","1828011","2026","2026-05-01T15:43:47.000","41.683935959","-87.721829061","
,  
(41.683935959, -87.721829061)"
"14175800","JK228608","2026-04-23T15:30:00.000","067XX S CLYDE AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0331","003","5","43","08A","1191374","1860625","2026","2026-05-01T15:43:47.000","41.77255742","-87.574023883","
,  
(41.77255742, -87.574023883)"
"14176215","JK228802","2026-04-23T15:21:00.000","127XX S WALLACE ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0523","005","9","53","08B","1174628","1820394","2026","2026-05-01T15:43:47.000","41.662547238","-87.636603019","
,  
(41.662547238, -87.636603019)"
"14175938","JK228603","2026-04-23T15:20:00.000","013XX S WABASH AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","APARTMENT","false","false","0131","001","3","33","11","1176980","1894175","2026","2026-05-01T15:43:47.000","41.864958112","-87.625775047","
,  
(41.864958112, -87.625775047)"
"14184111","JK237700","2026-04-23T15:19:00.000","012XX W MADISON ST","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","1224","012","34","28","06","1167874","1900160","2026","2026-05-03T15:41:51.000","41.881582505","-87.659030478","
,  
(41.881582505, -87.659030478)"
"14176014","JK228717","2026-04-23T15:17:00.000","064XX S VERNON AVE","1365","CRIMINAL TRESPASS","TO RESIDENCE","APARTMENT","false","false","0312","003","20","42","26","1180359","1862382","2026","2026-05-01T15:43:47.000","41.777638573","-87.614347497","
,  
(41.777638573, -87.614347497)"
"14175897","JK228575","2026-04-23T15:16:00.000","078XX S COTTAGE GROVE AVE","1330","CRIMINAL TRESPASS","TO LAND","CURRENCY EXCHANGE","true","false","0624","006","8","69","26","1182926","1853102","2026","2026-05-01T15:43:47.000","41.752114055","-87.605224922","
,  
(41.752114055, -87.605224922)"
"14180953","JK234747","2026-04-23T15:09:00.000","046XX S ROCKWELL ST","1752","OFFENSE INVOLVING CHILDREN","AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER","APARTMENT","false","true","0922","009","15","58","17","1159807","1873991","2026","2026-05-01T15:43:47.000","41.809942043","-87.689372741","
,  
(41.809942043, -87.689372741)"
"14175956","JK228559","2026-04-23T15:08:00.000","079XX S WESTERN AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0835","008","18","70","06","1161754","1852117","2026","2026-05-01T15:43:47.000","41.749876545","-87.682838316","
,  
(41.749876545, -87.682838316)"
"14176034","JK228639","2026-04-23T15:06:00.000","076XX S SOUTH SHORE DR","0810","THEFT","OVER $500","STREET","false","false","0421","004","7","43","06","1196619","1855520","2026","2026-05-01T15:43:47.000","41.758420277","-87.554966924","
,  
(41.758420277, -87.554966924)"
"14175784","JK228620","2026-04-23T15:05:00.000","056XX S LAWNDALE AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","0822","008","23","62","08B","1152663","1867138","2026","2026-05-01T15:43:47.000","41.791280329","-87.715756743","
,  
(41.791280329, -87.715756743)"
"14177025","JK230158","2026-04-23T15:00:00.000","048XX W KAMERLING AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2533","025","37","25","07","1143944","1908545","2026","2026-05-01T15:43:47.000","41.905074243","-87.746690774","
,  
(41.905074243, -87.746690774)"
"14177195","JK230069","2026-04-23T15:00:00.000","068XX S NORMAL BLVD","0281","CRIMINAL SEXUAL ASSAULT","NON-AGGRAVATED","SCHOOL - PUBLIC GROUNDS","false","false","0722","007","6","68","02","1174130","1859520","2026","2026-05-01T15:43:47.000","41.769925563","-87.637267875","
,  
(41.769925563, -87.637267875)"
"14175986","JK228572","2026-04-23T15:00:00.000","003XX S HALSTED ST","0810","THEFT","OVER $500","STREET","false","false","1232","012","34","28","06","1171097","1898764","2026","2026-05-01T15:43:47.000","41.877681686","-87.647236789","
,  
(41.877681686, -87.647236789)"
"14176377","JK229201","2026-04-23T15:00:00.000","076XX S NORMAL AVE","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","0621","006","17","69","06","1174285","1854271","2026","2026-05-01T15:43:47.000","41.755518239","-87.6368555","
,  
(41.755518239, -87.6368555)"
"14176221","JK228667","2026-04-23T15:00:00.000","020XX S BLUE ISLAND AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","false","1235","012","25","31","08A","1166638","1890355","2026","2026-05-01T15:43:47.000","41.854703323","-87.663849798","
,  
(41.854703323, -87.663849798)"
"14175872","JK228728","2026-04-23T15:00:00.000","109XX S DR MARTIN LUTHER KING JR DR","031A","ROBBERY","ARMED - HANDGUN","RESIDENCE","false","false","0513","005","9","49","03","1180854","1832473","2026","2026-05-01T15:43:47.000","41.695553398","-87.613449981","
,  
(41.695553398, -87.613449981)"
"14176047","JK228522","2026-04-23T14:54:00.000","053XX W LE MOYNE ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true","2532","025","37","25","14","1140572","1909460","2026","2026-05-01T15:43:47.000","41.90764772","-87.759054848","
,  
(41.90764772, -87.759054848)"
"14176008","JK228880","2026-04-23T14:47:00.000","073XX S ST LAWRENCE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0323","003","6","69","07","1181504","1856532","2026","2026-05-01T15:43:47.000","41.761559243","-87.610330235","
,  
(41.761559243, -87.610330235)"
"14176053","JK228502","2026-04-23T14:45:00.000","048XX N LINCOLN AVE","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","2031","020","47","4","06","1159566","1931867","2026","2026-05-01T15:43:47.000","41.968763818","-87.688661831","
,  
(41.968763818, -87.688661831)"
"14175797","JK228493","2026-04-23T14:42:00.000","016XX W DIVISION ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","1424","014","1","24","06","1164808","1908052","2026","2026-05-01T15:43:47.000","41.903304304","-87.670064675","
,  
(41.903304304, -87.670064675)"
"14175833","JK228492","2026-04-23T14:38:00.000","062XX S STEWART AVE","1750","OFFENSE INVOLVING CHILDREN","CHILD ABUSE","SCHOOL - PUBLIC BUILDING","false","false","0711","007","20","68","08B","1174692","1863689","2026","2026-05-01T15:43:47.000","41.781353265","-87.635083754","
,  
(41.781353265, -87.635083754)"
"14177087","JK230175","2026-04-23T14:35:00.000","001XX W 66TH ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE","false","true","0722","007","6","69","26","1176344","1861223","2026","2026-05-01T15:43:47.000","41.774549326","-87.629101227","
,  
(41.774549326, -87.629101227)"
"14176485","JK229451","2026-04-23T14:30:00.000","020XX S LOOMIS ST","0810","THEFT","OVER $500","STREET","false","false","1235","012","25","31","06","1167350","1890442","2026","2026-05-01T15:43:47.000","41.854926796","-87.661233965","
,  
(41.854926796, -87.661233965)"
"14176520","JK229261","2026-04-23T14:30:00.000","023XX S ASHLAND AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1034","010","25","31","14","1166069","1888407","2026","2026-05-01T15:43:47.000","41.849369986","-87.66599383","
,  
(41.849369986, -87.66599383)"
"14175817","JK228567","2026-04-23T14:30:00.000","085XX S MUSKEGON AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0423","004","10","46","08B","1196636","1848867","2026","2026-05-01T15:43:47.000","41.740163525","-87.55512515","
,  
(41.740163525, -87.55512515)"
"14175759","JK228474","2026-04-23T14:30:00.000","062XX W 60TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0812","008","13","64","08B","1135985","1864103","2026","2026-05-01T15:43:47.000","41.783264229","-87.776984655","
,  
(41.783264229, -87.776984655)"
"14176109","JK228883","2026-04-23T14:30:00.000","003XX W 19TH ST","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","PARK PROPERTY","false","false","0914","009","11","34","11","1174773","1891178","2026","2026-05-01T15:43:47.000","41.856783763","-87.633966511","
,  
(41.856783763, -87.633966511)"
"14175710","JK228457","2026-04-23T14:30:00.000","051XX N SIMONDS DR","0820","THEFT","$500 AND UNDER","PARK PROPERTY","false","false","2024","020","48","3","06","1170869","1934263","2026","2026-05-01T15:43:47.000","41.975097597","-87.647030688","
,  
(41.975097597, -87.647030688)"
"14177028","JK229910","2026-04-23T14:30:00.000","055XX S DR MARTIN LUTHER KING JR DR","0810","THEFT","OVER $500","STREET","false","false","0233","002","20","40","06","1179873","1868199","2026","2026-05-01T15:43:47.000","41.793612114","-87.615951236","
,  
(41.793612114, -87.615951236)"
"14175762","JK228518","2026-04-23T14:30:00.000","065XX S MARYLAND AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0321","003","20","42","14","1183016","1861930","2026","2026-05-01T15:43:47.000","41.776336871","-87.60462105","
,  
(41.776336871, -87.60462105)"
"14175783","JK228481","2026-04-23T14:26:00.000","0000X N STATE ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false","0112","001","34","32","06","1176363","1900552","2026","2026-05-01T15:43:47.000","41.882470918","-87.627847625","
,  
(41.882470918, -87.627847625)"
"14175767","JK228540","2026-04-23T14:15:00.000","003XX W OLD TOWN CT","0560","ASSAULT","SIMPLE","STREET","false","false","1821","018","27","8","08A","1173587","1908458","2026","2026-05-01T15:43:47.000","41.904227601","-87.63780571","
,  
(41.904227601, -87.63780571)"
"14175822","JK228529","2026-04-23T14:15:00.000","050XX S DREXEL BLVD","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","0222","002","4","39","06","1183169","1871696","2026","2026-05-01T15:43:47.000","41.803132058","-87.603756357","
,  
(41.803132058, -87.603756357)"
"14176816","JK229786","2026-04-23T14:15:00.000","002XX E GRAND AVE","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","SIDEWALK","false","false","1834","018","2","8","11","1177962","1903956","2026","2026-05-01T15:43:47.000","41.891775446","-87.62187251","
,  
(41.891775446, -87.62187251)"
"14182530","JK229423","2026-04-23T14:12:00.000","028XX W 84TH PL","1780","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE","RESIDENCE","false","true","0835","008","18","70","20","1158721","1848569","2026","2026-05-02T15:42:03.000","41.740202654","-87.694049203","
,  
(41.740202654, -87.694049203)"
"14175737","JK228494","2026-04-23T14:12:00.000","014XX W 87TH ST","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","false","false","2222","022","21","71","06","1168370","1847058","2026","2026-05-01T15:43:47.000","41.73585412","-87.658739723","
,  
(41.73585412, -87.658739723)"
"14178102","JK230984","2026-04-23T14:10:00.000","008XX N MILWAUKEE AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300",,"false","false","1213","012","27","24","11","1168411","1905855","2026","2026-05-01T15:43:47.000","41.897198388","-87.65689379","
,  
(41.897198388, -87.65689379)"
"14175731","JK228432","2026-04-23T14:08:00.000","006XX E 44TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE","false","true","0221","002","4","38","14","1181468","1875986","2026","2026-05-01T15:43:47.000","41.814943616","-87.609862202","
,  
(41.814943616, -87.609862202)"
"14176090","JK228643","2026-04-23T14:04:00.000","032XX W BELMONT AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","1733","017","35","21","06","1153997","1921094","2026","2026-05-01T15:43:47.000","41.939315143","-87.70942733","
,  
(41.939315143, -87.70942733)"
"14178096","JK230981","2026-04-23T14:01:00.000","053XX S HYDE PARK BLVD","0890","THEFT","FROM BUILDING","RESIDENCE - PORCH / HALLWAY","false","false","0234","002","5","41","06","1188555","1870327","2026","2026-05-01T15:43:47.000","41.799248277","-87.584047451","
,  
(41.799248277, -87.584047451)"
"14175884","JK228537","2026-04-23T14:01:00.000","010XX W LAWRENCE AVE","1330","CRIMINAL TRESPASS","TO LAND","APARTMENT","true","false","1914","019","46","3","26","1168250","1932043","2026","2026-05-01T15:43:47.000","41.969063022","-87.65672604","
,  
(41.969063022, -87.65672604)"
"14183742","JK238143","2026-04-23T14:00:00.000","004XX W 62ND ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","0711","007","20","68","05","1174393","1863833","2026","2026-05-03T15:41:51.000","41.781755074","-87.63617567","
,  
(41.781755074, -87.63617567)"
"14176811","JK229792","2026-04-23T14:00:00.000","002XX E HURON ST","0820","THEFT","$500 AND UNDER","HOSPITAL BUILDING / GROUNDS","false","false","1834","018","2","8","06","1178046","1905133","2026","2026-05-01T15:43:47.000","41.895003278","-87.62152816","
,  
(41.895003278, -87.62152816)"
"14176256","JK228496","2026-04-23T14:00:00.000","077XX S EBERHART AVE","1330","CRIMINAL TRESPASS","TO LAND","RESIDENCE","false","false","0624","006","6","69","26","1180913","1853900","2026","2026-05-01T15:43:47.000","41.754350364","-87.612577107","
,  
(41.754350364, -87.612577107)"
"14180552","JK234303","2026-04-23T14:00:00.000","018XX N KINGSBURY ST","0810","THEFT","OVER $500","VEHICLE - DELIVERY TRUCK","false","false","1811","018","32","7","06","1168251","1912215","2026","2026-05-01T15:43:47.000","41.914654083","-87.657297349","
,  
(41.914654083, -87.657297349)"
"14176801","JK229783","2026-04-23T14:00:00.000","009XX W OAKDALE AVE","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","RESIDENCE - GARAGE","true","false","1933","019","44","6","07","1169441","1919780","2026","2026-05-01T15:43:47.000","41.935387001","-87.652704875","
,  
(41.935387001, -87.652704875)"
"14175950","JK228524","2026-04-23T14:00:00.000","080XX S EBERHART AVE","1242","DECEPTIVE PRACTICE","COMPUTER FRAUD","APARTMENT","false","false","0631","006","6","44","11","1180970","1851803","2026","2026-05-01T15:43:47.000","41.748594655","-87.612432611","
,  
(41.748594655, -87.612432611)"
"14176064","JK228516","2026-04-23T14:00:00.000","009XX W RANDOLPH ST","0560","ASSAULT","SIMPLE","STREET","false","false","1224","012","27","28","08A","1170160","1901229","2026","2026-05-01T15:43:47.000","41.884466321","-87.650605187","
,  
(41.884466321, -87.650605187)"
"14178384","JK229371","2026-04-23T14:00:00.000","128XX S ESCANABA AVE","0460","BATTERY","SIMPLE","SCHOOL - PUBLIC GROUNDS","false","false","0433","004","10","55","08B","1197419","1820493","2026","2026-05-01T15:43:47.000","41.662283069","-87.553198089","
,  
(41.662283069, -87.553198089)"
"14178500","JK231758","2026-04-23T14:00:00.000","011XX N WELLS ST","0810","THEFT","OVER $500","COMMERCIAL / BUSINESS OFFICE","false","false","1824","018","27","8","06","1174512","1907822","2026","2026-05-01T15:43:47.000","41.902461754","-87.634427009","
,  
(41.902461754, -87.634427009)"
"14176005","JK228846","2026-04-23T14:00:00.000","002XX E ONTARIO ST","0820","THEFT","$500 AND UNDER","RESTAURANT","false","false","1834","018","2","8","06","1178151","1904545","2026","2026-05-01T15:43:47.000","41.893387387","-87.621160453","
,  
(41.893387387, -87.621160453)"
"14175760","JK228441","2026-04-23T13:57:00.000","005XX E 79TH ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0624","006","6","44","03","1181399","1852751","2026","2026-05-01T15:43:47.000","41.751186197","-87.610831447","
,  
(41.751186197, -87.610831447)"
